,A,UhpA,Crp,YeiE,UvrY
acid__delgade_ph5__2,0.4691194842,0.34968781400000004,0.482436193,-0.09806395550000001,0.055938581
oxidative__wt_pq__1,-0.048576128600000004,1.017725523,0.17662370300000002,1.2660130865,-0.39661039400000003
oxidative__wt_pq__2,-0.0296564286,1.123679571,0.24038529300000003,1.3282057955,-0.5873281650000001
oxidative__deloxyr_pq__1,0.41827328620000004,0.7169146120000001,0.513155013,1.6259368635,0.043878974
oxidative__deloxyr_pq__2,0.3510085891,0.758221718,0.536337303,1.6242136635,0.046377791
oxidative__delsoxr_pq__1,1.3285567440000001,1.350810687,0.334672533,0.8503233565,-0.46399541
oxidative__delsoxr_pq__2,1.2676775005,1.332360351,0.387059873,0.8959254245,-0.47268214700000005
oxidative__delsoxs_pq__1,0.5984560139,1.3924279830000001,0.513462963,1.3911964355,-0.250431283
oxidative__delsoxs_pq__2,1.3137768998000001,1.477620175,0.5104807530000001,1.3843902655,-0.43042605700000003
nac_ntrc__wt_csn__1,0.4346888902,0.04395697,-0.07279683,-0.28215494950000003,-0.247894409
nac_ntrc__wt_csn__2,0.4515971715,0.196646762,-0.093243951,-0.1656506175,-0.211474045
nac_ntrc__wt_cytd__1,0.043010036700000004,-0.45036538400000004,-0.043119613,-0.0849585325,0.11302661300000001
nac_ntrc__wt_cytd__2,-0.5013983919,-0.616943126,-0.07348926,0.0841170415,-0.034708958000000005
nac_ntrc__wt_gln__1,-0.2571737126,-0.532734398,0.16383650300000002,0.019798325500000002,0.054415648000000004
nac_ntrc__wt_gln__2,0.027249999100000002,-0.615508131,0.11651884600000001,-0.0406673335,0.086809405
nac_ntrc__bw_delnac_csn__1,0.6264763264000001,0.5530080110000001,0.16921202300000002,-0.2574517575,-0.42220790100000005
nac_ntrc__bw_delnac_csn__2,0.7010518939,0.8854802820000001,0.03216219,0.0490722835,-0.17083387900000002
nac_ntrc__bw_delnac_cytd__1,0.18545175220000001,0.144589991,0.29367586300000004,-0.1393632955,-0.054814944000000004
nac_ntrc__bw_delnac_cytd__2,0.036858550500000004,0.054241524000000006,0.22863865300000003,-0.1480636395,-0.148099225
nac_ntrc__bw_delnac_gln__1,0.18775285,-0.24983542800000003,0.505105143,0.013094231500000001,0.28603900200000004
nac_ntrc__bw_delnac_gln__2,0.6275036629,-0.5917331,0.563775123,-0.0454114285,0.07658006
nac_ntrc__bw_delnac_nh4__1,0.7800278314,0.31420086,0.339165103,-0.5687229665,-0.190507283
nac_ntrc__bw_delnac_nh4__2,1.0878915178,0.43664908100000005,0.360235063,-0.3606471825,-0.192185877
misc__wt_no_te__1,-0.2327743156,-0.14293423300000002,0.32216916300000004,0.5930451805,0.04514904
misc__wt_no_te__2,0.10514898140000001,-0.050804832,0.315987593,0.3193217955,0.040282133000000005
misc__bw_delcbl__1,0.6128291643,0.233120927,0.30577407300000004,-0.5277478905,-0.07475723100000001
misc__bw_delcbl__2,0.7794319263,0.32448099900000005,0.322569413,-0.5025253635,-0.08926394600000001
misc__bw_delfabr__1,2.3067538457,0.303968885,0.194465293,-0.9735156365000001,-0.340816282
misc__bw_delfabr__2,2.4139799156,0.368216543,0.13385438500000002,-1.0102504075,-0.416700934
misc__bw_delfadr__1,0.49368157090000003,0.22584202900000003,0.325118883,-0.2848757965,-0.010968469000000002
misc__bw_delfadr__2,0.3469520244,0.36510143100000003,0.343466333,-0.4054821415,0.005243983000000001
misc__nitr_031__1,0.8281364409,0.033185653,0.215598863,-0.028889664500000002,-0.12624690700000002
omics__wt_glu__1,-0.7789505445,1.468006776,0.348125933,-0.5570517655,-0.433943454
omics__wt_glu__2,-0.5038514703,1.609323531,0.319898823,-0.3618178675,-0.12416847800000001
omics__wt_gly__1,-0.7163825887,1.414668336,0.31218181300000003,-0.5349511875,-0.566896248
omics__wt_gly__2,-0.3121166809,1.3865759579999999,0.348980073,-0.5549331115,-0.6113694820000001
omics__wt_thr__1,1.1295197775,1.20447527,0.883560683,-0.1434873455,-0.151180286
omics__wt_thr__2,1.7233843057,1.312483718,1.1275514229999999,-0.1213426475,-0.167029471
omics__bw_ac__1,1.1539658894,0.34054586600000003,0.46435899300000005,-0.28387046850000003,-0.002057489
omics__bw_ac__2,1.2013206971,0.26258448700000003,0.46188222300000004,-0.3443113675,-0.026823746000000002
omics__bw_fum__1,2.019585334,0.157963185,0.44664785300000004,-0.6388895395,0.307826945
omics__bw_fum__2,2.4993588688,-0.019605149000000002,0.49525865300000005,-0.49773876650000004,0.36244765300000004
omics__bw_glc__1,0.0854501154,0.0029878390000000004,0.319951353,0.1197573375,0.44180549100000005
omics__bw_glc__2,0.7028267287000001,0.07067849600000001,0.360933593,0.2298467365,0.47783146
omics__bw_pyr__1,2.0257687221,-0.050922372,0.8061810030000001,-0.3327376765,0.46343810900000004
omics__bw_pyr__2,1.5216336624,0.1332223,0.764467493,-0.6290677425,0.361588827
ompr__wt_nacl__1,0.0943981703,-1.496388136,-0.686581477,0.9191754115,-0.40167624300000004
ompr__wt_nacl__2,-0.3273456886,-1.403866368,-0.620927,0.9731663355000001,-0.400930964
ompr__bw_delompr_nacl__1,-1.2508318665,-1.614203308,-1.046248202,-0.1546081315,-1.494991424
ompr__bw_delompr_nacl__2,-1.1728138944,-1.523218698,-1.071490687,-0.22016172550000002,-1.5526841
minspan__wt_ade__1,1.5983508993000002,-0.5828492,-0.09169608400000001,-0.0346392115,0.614853157
minspan__wt_glc__1,2.1018390412,-0.47081671300000005,-0.171476714,-0.3419441515,0.25822621500000004
minspan__wt_glc__2,1.6879745367,-0.93950771,-0.216511799,-0.4447998245,0.34977043
minspan__wt_glc__3,2.6896270903,-0.42155904,-0.237794143,-0.3896621375,0.272397171
minspan__wt_glc_anaero__1,1.8149525403000002,0.22451235100000003,0.097308024,-0.7614799665,1.01135514
minspan__wt_glc_anaero__2,2.774426853,0.8075858850000001,0.0007891440000000001,0.1738207435,0.750618004
minspan__wt_trp__1,2.9532770221,-1.7031621490000002,0.37930993300000004,0.4587920775,0.9338053140000001
minspan__bw_delcra_glc__1,0.6692051796,-0.759243231,0.207746483,0.6432211325,1.046809701
minspan__bw_delcra_trp__1,-0.0123283555,-0.682727937,0.245706203,0.5164251335,1.158213895
minspan__bw_delmntr__1,4.674729714,-0.6199051120000001,0.395080543,0.9541096245,0.39605008900000005
minspan__bw_delnac_ade__1,1.9771096699,-1.355223018,0.005806082000000001,-0.4163291135,0.458057129
minspan__bw_delnac_glc__1,1.2146853187,-0.949553371,0.19238992300000002,-0.25685259250000003,0.419006125
cra_crp__wt_ac__1,0.530403135,1.7371098420000002,0.7848307330000001,-0.5094535985,-0.540009673
cra_crp__wt_ac__2,0.7245023157,1.785007419,0.774460393,-0.5366397995000001,-0.775124672
cra_crp__wt_fru__1,-0.7808279586,1.5894491080000002,0.31349375300000004,-0.5213289785,-0.465046579
cra_crp__wt_fru__2,-0.46971585790000003,1.436837377,0.373244063,-0.2453748235,-0.24527404
cra_crp__delcra_ac__1,1.3392612359,0.48573400400000005,0.205353913,-0.08247312650000001,-0.276171765
cra_crp__delcra_ac__2,1.6782345618,0.523528485,0.159225273,-0.2425515225,-0.245008472
cra_crp__delcra_fru__1,-0.47092207690000004,-0.090909134,0.12650519300000002,0.0351701865,-0.042551889
cra_crp__delcra_fru__2,-0.5239229478,-0.025636022,0.163147493,0.0140698075,-0.26371384200000003
cra_crp__delcra_glc__1,0.1855968409,0.06417608300000001,0.046791002000000005,-0.10265777050000001,-0.17668123200000002
cra_crp__delcra_glc__2,-0.1152086705,0.023243556000000002,-0.014761104,-0.0597233235,-0.156650345
rpoB__wt_031__1,6.217479336,0.060342863000000004,0.271760703,0.3536594685,-0.41688217600000005
rpoB__wt_044__1,2.2698141202,-0.114083006,0.20485867300000002,0.0285523515,-0.007120075
rpoB__wt_lb__1,2.203433748,-1.215138146,0.24727295300000002,0.5596275385,-0.186381292
rpoB__wt_lb__2,2.2999045144,-1.203269707,0.204154523,0.7872900665,-0.08013018100000001
rpoB__rpoBE546V_031__1,5.3307737309,-0.153429415,0.45717146300000006,-0.0378333665,-0.445386059
rpoB__rpoBE546V_044__1,5.1699714942,-0.18785939999999998,0.376256283,0.1508750335,-0.63191462
rpoB__rpoBE546V_lb__1,2.5728426881,-0.202798834,0.11748048200000001,0.32252013150000003,-0.040764756
rpoB__rpoBE546V_lb__2,2.4917436424,-0.15911845700000002,0.125422963,0.4734293015,-0.124995219
rpoB__rpoBE546V_glc__1,0.4937351562,-0.184689094,-0.004082425000000001,-0.31936534450000004,0.341977389
rpoB__rpoBE672K_glc__1,0.9959646524,-0.15114427600000002,-0.66628918,0.1944946135,-0.30493222400000003
rpoB__rpoBE672K_glc__2,0.3491202653,0.115304155,-0.570898456,0.1387788735,-0.159811968
rpoB__rpoBE672K_lb__1,4.720359346,-0.166024777,-0.228845183,-0.8342779295,-0.719399793
rpoB__rpoBE672K_lb__2,4.1128629954,-0.218177544,-0.18410035800000002,-1.0020780665,-0.736276016
crp__wt_fru__1,1.1537912246,-0.012092803000000001,-0.134837475,-0.0392136565,-0.047296892
crp__wt_glyc__1,2.0180992204,0.037843255,-0.06971342200000001,-0.6531215455,-0.30102214600000005
crp__wt_glyc__2,2.2186722101,0.029000178,0.000271048,-0.5513475835,-0.10914346200000001
crp__delar1_glyc__1,1.9459947225,-1.147765668,0.768482663,0.7052129025,0.24593215300000001
crp__delar1_glyc__2,2.0621685525,-1.046915384,0.980974663,1.1209619755,0.37511976700000005
crp__delar1ar2_glyc__1,0.9322705691000001,0.15359924700000002,0.29165508300000004,-0.3686159835,-0.19137019100000002
crp__delar1ar2_glyc__2,0.3554015123,0.151582253,0.25672264300000003,-0.2946046825,-0.14541722
crp__delar1ar2_glyc__3,1.0006729924,0.215106128,0.37124749300000004,-0.3300418545,-0.293230918
crp__delar2_glyc__1,0.5085810339,-0.839223983,1.429825303,0.9844291855,0.318268592
crp__delar2_glyc__2,0.45248666130000004,-0.753542594,1.300445483,0.8694203445,0.407118798
crp__delar2_glyc__3,0.44914282120000004,-0.648496913,1.236903523,0.5873495025000001,0.48653783800000006
crp__delcrp_fru__1,0.0731207663,-0.056198096,-9.852476477,-0.039545828500000005,-0.31085256
crp__delcrp_fru__2,0.008605674,-0.029915353000000002,-9.107951936,-0.0507582835,-0.34377707100000005
crp__delcrp_fru__3,0.2942670482,-0.10137433400000001,-9.852476477,-0.0866913005,-0.28636124300000004
crp__delcrp_glc__1,1.2608081515,0.587932001,-9.025871704,-0.1970090985,-0.16258266400000002
crp__delcrp_glc__2,0.9647551052000001,0.34212717,-9.566616581,0.11174091850000001,-0.30400564
crp__delcrp_glc__3,1.0916045326,0.371818682,-9.852476477,-0.0235817805,-0.146394733
crp__delcrp_glyc__1,0.19975160960000002,0.15844321,-9.852476477,-0.012505516500000001,-0.134701386
crp__delcrp_glyc__2,-0.1110744372,0.222558591,-9.852476477,0.3177552215,-0.14240026
crp__delcrp_glyc__3,0.38757731900000003,0.11633889300000001,-9.852476477,-0.0318236705,-0.291655857
glu__glu_ale3__1,2.6283535918,-1.57761784,1.438555163,1.1261595385,-0.54883453
glu__glu_ale4__1,1.8052840030000001,-0.611200406,0.12370463300000001,-1.0766016415,-0.9977004270000001
glu__glu_ale5__1,0.4495859773,0.0009896430000000001,0.23737495300000003,-1.1309237465,-0.6923559410000001
glu__glu_ale6__1,0.66554488,-0.27041174100000004,-0.266972174,-1.6748224125000002,-3.005101809
glu__glu_ale8__1,4.4988449428,-2.139854681,1.5517659030000002,1.1273161505,0.296170339
glu__glu_ale9__1,1.9650420006,-1.465520353,0.736260553,0.1524750815,-1.104449837
glu__glu_ale10__1,3.1526340315,-1.6092436700000001,1.248499963,0.8535665125,-0.40387440100000005
42c__wt_42c__1,0.542794957,0.20742691200000002,-0.022893763,-0.5305689515,0.10418962300000001
42c__42c_ale1__1,3.332099303,-1.181046463,0.578078713,0.8406151355,-0.509628335
42c__42c_ale2__1,1.8860719217000002,-0.767296541,-0.001157444,-0.5437445885000001,-1.296429284
42c__42c_ale3__1,0.6872754320000001,0.46281912100000006,-0.163650862,-0.3300402585,0.312581213
42c__42c_ale4__1,1.5796981033000002,-1.592957436,0.18829674300000002,0.7419984795,-1.2673621640000001
42c__42c_ale5__1,1.9965114259,0.415710607,-0.255090408,-1.0621654165,-0.8224489260000001
42c__42c_ale6__1,2.6292825612,-0.873364961,0.584709813,1.5869581085000002,1.145575718
42c__42c_ale8__1,1.3551912962000001,-1.7387933370000002,0.898060053,1.1839275075,-0.38372747
42c__42c_ale9__1,2.8033998204,0.26583399700000004,0.234450913,-1.0582533115,-0.5832449660000001
42c__42c_ale10__1,2.4622622321,-1.036051328,0.5824345430000001,1.1371718355,-0.537341685
ssw__wt_ac__1,1.3353842492,0.321495627,0.155824183,-0.7886915585000001,-0.125927822
ssw__wt_glc__1,0.2760439531,-0.37467141400000004,0.08995910700000001,-0.2860464185,-0.032866667
ssw__wt_glyc__1,0.5995611198,-1.072519403,0.264629563,1.2515855365,0.621644614
ssw__wt_xyl__1,0.2939526517,-1.749796444,0.615108903,0.3129309805,1.589804602
ssw__glc_ale1__1,1.2235339674,-0.462730189,0.311997713,-0.4490558135,0.317830973
ssw__glc_ale2__1,2.5411070626,-0.721905847,0.5353218630000001,0.3910750045,1.019715493
ssw__glc_ale3__1,1.6045345915,-0.469534229,0.445484003,0.8188238255,0.6823942460000001
ssw__glyc_ale1__1,1.3097135834,-0.197111889,0.29887890300000003,0.0520530305,0.6693057210000001
ssw__glyc_ale2__1,1.8347793897,-0.6325426660000001,0.302115623,0.9665469945,1.21311947
ssw__xyl_ale1__1,3.6183412757999998,-0.707148314,-0.214788422,-0.3677439765,0.7762535730000001
ssw__xyl_ale2__1,3.0597240898,-0.40712973500000005,0.026451149,-0.6581764875,0.8071223470000001
ssw__xyl_ale3__1,1.8956121175,-0.630522314,-0.313835929,-0.3638724735,0.8162473990000001
ssw__glc_ac_ac2__1,1.8669157562,-2.619862486,0.506935123,0.3345005935,1.225544108
ssw__glc_ac_glc1__1,0.3384950792,-0.8496938980000001,-0.42053636400000005,-0.3405230195,1.210274773
ssw__glc_glyc_glc__1,0.7600824578,-1.115921743,0.565682133,-0.1919070645,0.757728375
ssw__glc_glyc_glyc__1,1.2817531930000001,-1.461799165,0.307042493,-0.3107819525,0.35159052700000004
ssw__glc_xyl_glc__1,1.4680721124,-1.342743409,0.029020072,-0.9388429005000001,0.46047414700000006
ssw__glc_xyl_xyl__1,0.4810281175,-0.22017514800000001,-0.24384744700000002,-0.9555411915,0.26483497500000003
ica__wt_glc__1,4.0926044329,-0.557469317,-0.021205165,-1.2626177405,-0.21697479300000003
ica__wt_glc__2,4.4498889631,-0.583266527,-0.013075078,-1.0994309165,-0.18454167100000002
ica__wt_glc__3,5.4932744581,-0.045659375,0.093050269,-0.6378611415000001,0.13992057100000002
ica__wt_glc__4,5.4638217946,-0.332232564,0.39985849300000004,-0.5079118445,0.286107249
ica__arg_sbt__1,4.3697345566,-1.126353623,0.172960833,-0.7095348665,-0.559628027
ica__arg_sbt__2,4.8430873899,-1.121535424,0.493173503,-0.9564654515000001,-0.31528213400000005
ica__cytd_rib__1,6.9876092288,-1.395499427,0.503238653,0.8102719725,-0.22626515900000002
ica__cytd_rib__2,6.559054167,-1.488693481,0.486485123,0.8724461195000001,-0.21109253700000002
ica__gth__1,2.001894149,-0.686988362,-0.34473195700000003,-0.9882608955000001,0.43507475900000003
ica__gth__2,1.9274584963999999,-0.720796811,-0.550939686,-0.9270315485,0.852018775
ica__leu_glcr__1,4.4565439724,-1.043171129,1.026079293,-0.8643779115,-0.376584405
ica__leu_glcr__2,4.6172508263,-1.083509572,0.9645909530000001,-0.7874930835,-0.21380204100000003
ica__met_glc__1,4.0232333017,-0.446688538,-0.0020434050000000003,-1.1449132405,-0.390400554
ica__met_glc__2,3.9150145246,-0.37884219500000005,-0.06998529,-1.2450860415,-0.189110779
ica__no3_anaero__1,2.6623600513,0.265517181,0.166015523,0.049868419500000004,0.3744607
ica__no3_anaero__2,2.4209656529,0.254204337,0.165936663,0.006460749500000001,0.38641509100000004
ica__phe_acgam__1,4.210409369,-0.20346238300000002,0.08710832,-0.7434704425,-0.15519767
ica__phe_acgam__2,4.3601001609,-0.047909435,0.073714532,-0.8777086475,-0.14737982700000002
ica__thm_gal__1,5.3784306589,-0.08073925100000001,0.419092283,-0.5585454495000001,-0.262428468
ica__thm_gal__2,5.3178402747,-0.001026643,0.41257850300000004,-0.5122095105,-0.340912245
ica__tyr_glcn__1,4.6837308977,-0.484709135,0.211699823,-1.0453148915,-0.305708299
ica__tyr_glcn__2,4.32447168,-0.5137260760000001,0.24928939300000003,-1.0714021715,-0.278028127
ica__ura_pyr__1,5.0333334593,-0.47889206700000003,0.823666823,-0.6907356615,0.11587388800000001
ica__ura_pyr__2,4.329934912,-0.5838775620000001,1.104333543,-0.5501775335,0.100829943
ica__wt_glc__5,5.443066449,-0.39632795600000004,0.31050345300000004,-0.45966589750000003,0.050274281000000004
ica__wt_glc__6,5.5900629912,-0.44653767400000005,0.33765284300000004,-0.3760279475,0.006924625
ica__bw_delpurR_cytd__1,5.8254673546,-0.271731546,-0.141785767,-0.8470127425,-0.166555119
ica__bw_delpurR_cytd__2,6.4938804483,-0.25636912,0.255483463,-1.0381080485,-0.08007333300000001
ica__ade_glc__1,6.6588693549,-0.15191538400000001,0.27079068300000003,-1.0527697795,-0.149885396
ica__ade_glc__2,5.2952968104,-0.383402522,-0.10748262700000001,-1.3643390955,-0.27978310100000003
ytf__wt_glc__1,0.4241627016,-1.328934453,0.340002173,-0.4520128295,0.35669426200000004
ytf__wt_glc__2,1.1353517176,-1.449016442,0.487174103,-0.0036290745,0.7887209550000001
ytf__delyafC__1,0.7378516561,-1.234458837,0.518280163,0.2150972485,0.9551544270000001
ytf__delyafC__2,0.1734737443,-1.231466925,0.5586262230000001,0.18322361650000002,1.058447066
ytf__delyeiE__1,-1.2692511150999999,-0.5476005770000001,0.452821843,-5.5229541035,0.9828602040000001
ytf__delyeiE__2,-0.39314483920000004,-0.773932338,0.36938018300000003,-5.6722767095,0.765308764
ytf__delyiaJ__1,0.6748796608000001,-1.5365770410000001,0.49007886300000003,0.3044578135,0.97106599
ytf__delyiaJ__2,0.0549504559,-1.6152591809999999,0.474334523,0.3469178055,1.142697531
ytf__delyieP__1,1.2498968818,-1.017626284,0.830611623,0.2452669535,1.181971744
ytf__delyieP__2,0.9408179790000001,-1.140199266,0.7498248230000001,0.21548222250000001,0.9686842640000001
ytf__wt_ph5__1,0.4379588172,-0.38115072800000005,0.39857596300000003,-0.5973786855000001,0.567842295
ytf__wt_ph5__2,0.6992312923,-0.300874313,0.474739703,-0.8338229145,0.528542284
ytf__wt_ph8__1,-0.20999686080000002,-0.845688302,0.27564292300000004,-0.1480616665,0.5746689460000001
ytf__wt_ph8__2,0.1404756395,-0.7463296540000001,0.268154863,-0.1753204165,0.5084956420000001
ytf__delybaO__1,1.0349174899,-1.1822886,0.582376183,0.0834982895,0.931873912
ytf__delybaO__2,1.4501456779000002,-1.076131111,0.636744023,0.37139954950000004,1.003706153
ytf__delybaQ__1,0.2384151474,-0.164707676,0.332940493,-0.3716019655,0.42702972600000005
ytf__delybaQ__2,0.20328627970000002,-0.24390475600000003,0.32368551300000004,-0.28760226850000004,0.430868862
ytf__delybiH__1,0.9347514167000001,-2.028782603,0.636331983,0.0669092015,0.6246020360000001
ytf__delybiH__2,1.1474566726,-1.9590751810000002,0.554671843,0.5523365865000001,1.136751756
ytf__delydcI_ph5__1,0.9052145186,-0.38344089000000003,0.36809995300000004,-0.9096302865,0.600461515
ytf__delydcI_ph5__2,0.8011264151,-0.439427241,0.422601483,-0.8058428885000001,0.47094125400000003
ytf__delydcI_ph8__1,-0.0452974942,-0.707399717,0.363195763,-0.0164296225,0.6953023220000001
ytf__delydcI_ph8__2,0.6314248328000001,-0.708894158,0.30711134300000004,-0.3979027725,0.502225742
ytf__delyddM__1,0.21887826130000002,-0.691440296,0.8218948030000001,0.4073962085,0.792153215
ytf__delyddM__2,0.8093324310000001,-0.735333672,0.832054603,0.36368813250000004,0.8900822740000001
ytf__delyheO__1,0.5097859971,-1.068855944,0.596168643,0.0832176555,0.934024076
ytf__delyheO__2,1.2500941187999999,-1.310948783,0.633656513,0.2818655405,0.9230138510000001
fps__bw_glc__1,1.2494235652,-0.332047283,0.23073483300000003,-0.8670160645,0.290444174
fps__bw_glc__2,1.0343549584,-0.234015929,0.160408733,-0.7119865765000001,0.18190646
fps__fps_thrA_ale1__1,0.9059960432,-0.5826405680000001,0.33273120300000003,-0.2249646865,0.739799822
fps__fps_thrA_ale1__2,1.0509192979,-0.539412044,0.351625083,-0.23103243650000002,0.6284873390000001
fps__fps_thrA_ale2__1,0.9747985490000001,-0.532182811,0.22966762300000002,-0.5219433095,0.753942705
fps__fps_thrA_ale2__2,0.9739115527000001,-0.44316365500000005,0.288967533,-0.5825964405,0.6895174980000001
fps__fps_serB_ale1__1,2.2910202921,-0.24509986900000003,0.263027813,-0.6498879835,0.408952764
fps__fps_serB_ale1__2,2.4170857991,-0.316438948,0.38965776300000005,-0.7891808815,0.287272446
fps__fps_serB_ale4__1,2.193624386,-0.066254487,0.20591431300000002,-0.8340475595,0.57072761
fps__fps_serB_ale4__2,2.4435172739,-0.07891382300000001,0.360213693,-0.6624505815,0.44954307200000004
fps__fps_ptsI_ale1__1,1.9750033686,-0.33697145900000003,0.045779202000000005,-1.0374679405,0.27465388900000004
