,A,Fnr,NarL
cck_gnd__gnd_ale3__2,-0.3166447593,-0.974660595,-0.0969884815
cck_tpiA__gmos_deltpiA__1,-2.4269168741,-0.223833986,-0.0358744825
cck_tpiA__gmos_deltpiA__2,-3.2277577878,-0.61930912,-0.2372376455
cck_tpiA__tpiA_ale1__1,0.3517524675,-0.453161741,-0.0046118425
cck_tpiA__tpiA_ale1__2,0.1543690507,-0.45167639800000003,0.1112011705
cck_tpiA__tpiA_ale2__1,-1.0574053015,-0.405913379,0.0020100925
cck_tpiA__tpiA_ale2__2,-1.1680029518,-0.6912261780000001,-0.09773722750000001
cck_tpiA__tpiA_ale3__1,0.1176377578,-0.860453227,-0.0696266685
cck_tpiA__tpiA_ale3__2,-0.42118060960000003,-0.875080285,-0.0231452545
cck_tpiA__tpiA_ale4__1,-0.6008921423,-0.866990239,0.4562402625
cck_tpiA__tpiA_ale4__2,-0.5273475046,-0.870113672,0.5276794545
acid_tale__acid_ale1_pH7__1,-0.1771919503,-0.673721619,-0.3882596935
acid_tale__acid_ale1_pH7__2,0.054289146100000005,-0.7296190680000001,-0.4530958185
acid_tale__acid_ale1_pH5__1,5.4913659899,-1.6861938410000001,0.0404185195
acid_tale__acid_ale1_pH5__2,3.8905252627999998,-1.878975825,0.4396251195
acid_tale__acid_ale2_pH7__1,-0.32058566790000004,-0.623965144,0.0682693585
acid_tale__acid_ale2_pH7__2,-0.2307567644,-0.602857631,0.0705149235
acid_tale__acid_ale2_pH5__1,0.3394469432,-0.619788553,0.2923998865
acid_tale__acid_ale2_pH5__2,4.1549036133,-0.873934305,0.4249205595
acid_tale__low_Mg_ale_pH7__1,-0.814728059,-0.8099119770000001,-0.7947534245000001
acid_tale__low_Mg_ale_pH7__2,-0.2283207295,-0.7988871120000001,-0.5075561365
acid_tale__low_Mg_ale_pH5__1,-0.7160328516000001,-0.640705841,-0.0704268985
acid_tale__low_Mg_ale_pH5__2,-1.2740965078,-0.68451218,0.0384016395
acid_tale__MES_ale_pH7__1,-0.4966864151,-0.7351243470000001,-0.6963044715000001
acid_tale__MES_ale_pH7__2,-0.5632767814,-0.748227484,-0.6922107615
acid_tale__MES_ale_pH5__1,0.635883638,-0.773382533,0.0470680715
acid_tale__MES_ale_pH5__2,0.5299911419000001,-0.932560217,0.4736475295
acid_tale__gmos_pH7__1,-0.8350425304,-0.7014007320000001,-0.4407953935
acid_tale__gmos_pH7__2,-0.9090297977,-0.651219827,-0.4829654065
acid_tale__gmos_pH5__1,-0.0484537197,-0.733972559,0.030203814500000002
acid_tale__gmos_pH5__2,-0.6537649081,-0.620611539,-0.1135068335
adnB__wt_adn__1,-3.7423150536,-1.266129456,-1.5303865945
adnB__wt_adn__2,-3.4001111242,-0.350882532,-1.4267996655
adnB__delydhB_adn__1,-3.6816389384,-1.84947893,-2.6117934965
adnB__delydhB_adn__2,-3.5081356239,-1.212460708,-1.2349381365
ytf2__wt_glc__1,-0.9806060219,-0.36913316900000004,-0.3962228975
ytf2__wt_glc__2,-1.088422486,-0.43140754000000003,-0.4647902935
ytf2__ybcM_glc__1,-0.47098699380000003,-0.6108619550000001,-0.2786471065
ytf2__ybcM_glc__2,0.27102165840000003,-0.479471609,-0.3293468485
ytf2__ydhB_glc__1,-1.3715652796,-0.47064091500000005,-0.2798938995
ytf2__ydhB_glc__2,-1.6533172329,-0.48730954800000004,-0.3104366645
ytf2__yfeC_glc__1,-1.6798116769,-0.504541804,-0.4414590915
ytf2__yfeC_glc__2,-1.6991842862,-0.5076367540000001,-0.3999695005
ytf2__yciT_glc__1,-0.4280330815,-0.550100842,-0.6381665165
ytf2__yciT_glc__2,-0.7729188489000001,-0.6373314050000001,-0.7197927745
ytf2__ydiZ_glc__1,-1.4044599791,-0.473158259,-0.7677580275
ytf2__ydiZ_glc__2,-1.0325265432,-0.42645444800000004,-0.7151323415
ytf2__ynfL_glc__1,-1.1081054023,-0.41808168900000003,-0.5126629765
ytf2__ynfL_glc__2,-1.1200019342,-0.334242449,-0.36853121050000004
misc2__dellon_glc__1,0.0209027902,0.34939167800000004,-0.4105492865
misc2__dellon_glc__2,0.39569270630000003,0.519417178,-0.7020863385
ytf3__wt_glc2__1,-0.5474850991,-0.485554256,-0.6001066655
ytf3__wt_glc2__2,-0.7443474443,-0.360020973,-0.5297932525
ytf3__wt_pH7_lactate__1,-1.2251994689,-0.5143138700000001,-0.4450588375
ytf3__wt_pH7_lactate__2,-1.3771452738,-0.593609637,-0.4530281225
ytf3__wt_pH55_lactate__1,-1.0706756293,-0.6581930260000001,-0.5466195805
ytf3__wt_pH55_lactate__2,-0.6216884422,-0.449162096,-0.38416190650000004
ytf3__wt_pH55_HCl__1,-0.4890158531,-0.55335194,-0.3298288515
ytf3__wt_pH55_HCl__2,-0.9705860016000001,-0.6147100510000001,-0.3882837555
ytf3__dyieP_pH7__1,-0.5163147100000001,-0.413300108,-0.6664045555
ytf3__dyieP_pH7__2,-0.5843303798,-0.451285506,-0.6698855995
ytf3__dyieP_pH55__1,-0.9751901011,-0.341483713,-0.7236744345
ytf3__dyieP_pH55__2,-0.9866577051000001,-0.370973207,-0.4768536135
